u_mag,g_mag,r_mag,i_mag,z_mag,ra,dec
19.173082,17.79277,17.269001,17.080982,16.997139,191.3706977,23.97634995
17.926268,16.829042,16.448183,16.303062,16.284119,192.1433594,23.89788369
17.586823,16.45236,16.015934,15.880678,15.831743,192.2275312,23.9387933
19.346642,17.883305,17.277618,17.045935,16.936768,192.2637775,23.86969776
17.99404,16.753958,16.271662,16.083918,16.013004,192.261403,23.82403961
17.719347,16.600576,16.178444,16.016857,15.963377,192.3374615,23.94430702
18.352089,16.994387,16.534853,16.37739,16.321384,192.3565284,23.93696797
17.60803,16.326965,15.855089,15.634096,15.608301,192.6122871,23.86432346
16.449169,15.271818,15.445667,15.576353,15.670421,192.6279146,23.92135528
18.670267,16.790892,16.061737,15.762478,15.644426,192.6466187,23.8997801
17.031261,16.067139,15.737159,15.573001,15.596117,192.6531881,23.80733603
18.890972,16.968996,16.223078,15.932138,15.775856,191.2860797,24.44197607
18.673248,17.786678,17.491402,17.353746,17.323881,191.3253956,24.40155006
19.277031,17.688507,17.103937,16.8552,16.780912,191.3301366,24.37235083
17.871935,16.531252,16.061419,15.889425,15.856813,191.3464408,24.24301892
19.088203,17.243521,16.550777,16.281172,16.175884,191.3697487,24.28536387
19.36639,16.95726,15.87058,15.459753,15.248775,192.1564142,24.2885874
19.825432,17.734419,16.74679,16.420462,16.221636,192.1663219,24.39769558
17.840776,16.709534,16.358915,16.207165,16.146757,192.2024715,24.21907055
18.88707,17.771502,17.330988,17.108114,16.995663,192.2099106,24.34448217
18.976706,16.745895,15.859135,15.547887,15.387937,192.2240073,24.37659829
18.87224,16.57935,15.670383,15.335052,15.158484,192.2367838,24.40320774
17.292828,16.151711,16.174835,16.210949,16.279182,192.258184,24.27536776
17.805416,16.407545,15.925176,15.748291,15.667831,192.2740507,24.30237271
17.23971,16.288589,15.908601,15.747976,15.646799,192.2892671,24.19838594
17.885719,16.182688,15.540396,15.284325,15.136206,192.2921802,24.24195482
17.942713,17.032623,16.803318,16.672087,16.637651,192.3311399,24.28136614
17.680353,16.489565,16.024393,15.864433,15.81081,192.3514315,24.38369439
18.893097,16.759436,15.948798,15.6357,15.499688,192.5960573,24.24620006
19.828159,17.185196,15.895706,15.335943,15.095989,192.6099805,24.2487553
17.421726,16.527571,16.27191,16.154861,16.151796,192.6333519,24.31657026
18.883133,17.999725,17.765984,17.653053,17.654951,192.6507735,24.31620489
18.576385,17.743837,17.477823,17.372683,17.369631,192.6650298,24.26419327
18.918867,17.840082,17.44356,17.299881,17.227827,192.6772648,24.27820599
18.301298,17.503595,17.250328,17.162596,17.145994,191.2614918,24.72586527
18.469278,17.632458,17.354132,17.099422,17.246675,191.2885473,24.81782895
19.092884,17.691446,17.243666,16.997917,16.914228,191.3048494,24.66551386
17.029095,15.791897,15.316608,15.141331,15.148492,191.3133889,24.7703827
18.058779,16.977533,16.587736,16.433542,16.395382,192.1974099,24.77076087
19.071814,17.649414,17.114172,16.927002,16.857347,192.2196154,24.67426612
18.042425,17.208422,16.984383,16.921772,16.926043,192.2300611,24.64739566
18.423988,17.512201,17.155586,16.988808,16.929575,192.2511583,24.82309004
18.769411,17.262571,16.64056,16.34931,16.222769,192.2468062,24.74643865
17.986601,17.078999,16.804018,16.713179,16.70455,192.2683168,24.76870182
18.644611,17.745071,17.462128,17.35018,17.334618,192.286282,24.72176104
19.243479,17.932093,17.423981,17.267683,17.186489,192.2857669,24.69730367
18.152714,16.911259,16.458542,16.295853,16.257961,192.3547144,24.69335717
18.973946,17.945021,17.519842,17.335541,17.272057,192.6335518,24.64953379
19.30789,17.684429,17.062742,16.855404,16.78565,192.6587772,24.73569238
19.299692,16.783377,15.644545,15.232256,15.039669,192.6739797,24.7434522
19.984756,17.770679,16.892307,16.603807,16.449366,192.6801193,24.78216778
17.41996,16.21151,15.790248,15.65732,15.65889,192.6745307,24.64733397
19.09692,17.968626,17.476988,17.29863,17.189281,191.2654874,21.51251657
19.762241,17.79533,16.982101,16.680651,16.538902,191.274618,21.49304653
18.211002,17.178089,16.719118,16.533291,16.448811,191.2951451,21.3948052
19.080996,17.737299,17.227198,17.071199,16.991896,191.3146829,21.36995683
18.722036,17.530867,17.08205,16.880434,16.808622,191.3344067,21.41208568
19.151037,17.249592,16.576788,16.334089,16.22493,191.3487481,21.53154945
18.844011,17.669035,17.232944,17.082417,17.01088,191.3610041,21.47871177
17.13979,15.844502,15.343286,15.129869,15.024635,192.1473867,21.38400078
20.131807,17.49012,16.263283,15.782915,15.544354,192.1542713,21.47899755
18.191633,16.483864,15.8232,15.597806,15.47799,192.2107735,21.34637877
17.964497,16.645691,16.117243,15.9311,15.872699,192.270883,21.41026205
18.69363,16.859215,16.083319,15.749116,15.628626,192.2830136,21.28680467
19.871634,17.675253,16.687023,16.322996,16.206722,192.2984179,21.39340677
17.497633,16.235172,15.75638,15.573783,15.505014,192.3433617,21.44385814
17.754665,16.48378,16.024677,15.850867,15.793206,192.3565498,21.46210579
19.414152,17.530649,16.72118,16.439587,16.283495,192.6773338,21.35333271
18.653389,17.305674,16.813395,16.591413,16.491329,191.2642863,21.88988364
19.651209,17.479548,16.585726,16.250902,16.065042,191.2733433,21.83648528
17.921326,16.63868,16.185745,16.044128,16.02103,191.3188523,21.95306028
20.554665,17.949986,16.740767,16.234703,15.958155,191.3493201,21.9507793
20.107563,17.702988,16.692831,16.270769,16.06628,191.3525617,21.88773331
19.39415,17.33861,16.441833,16.141762,15.949818,192.140257,21.74342151
19.119259,17.849249,17.349323,17.186394,17.098186,192.2056097,21.76005801
18.687958,17.720724,17.381058,17.248522,17.244427,192.2255682,21.88641316
18.941332,17.704454,17.19784,17.007263,16.930391,192.2427728,21.75261979
19.319969,17.652294,17.012348,16.754263,16.614456,192.2610065,21.74631852
18.998337,17.324722,16.696808,16.479441,16.365076,192.2699454,21.79202673
19.412252,16.942965,15.943687,15.593712,15.408936,192.2977159,21.8140512
18.744539,17.484772,16.978182,16.795574,16.76318,192.3136071,21.82292703
19.289625,17.527639,16.798826,16.541769,16.406067,192.3290664,21.79579543
19.862091,17.883753,17.1052,16.812979,16.688547,192.3336326,21.87355541
18.106274,16.818943,16.346176,16.1898,16.115227,192.3369942,21.77384241
19.017469,16.817513,15.888825,15.534904,15.352373,192.3599294,21.70459214
17.067343,15.833793,16.049429,16.192162,16.249939,192.5998659,21.82260959
18.373634,17.080673,16.567127,16.409639,16.353971,192.6317173,21.87894716
19.602112,17.781244,17.106873,16.831787,16.72156,192.6407842,21.85058645
18.806646,17.314447,16.715336,16.445789,16.337891,192.6404555,21.83163453
20.511503,17.920654,16.823816,16.436831,16.230118,192.6372819,21.84441777
17.872816,16.872932,16.545816,16.399014,16.370457,192.6778285,21.80571334
18.552738,16.499853,15.527056,15.180298,15.009108,191.2643177,22.1786309
17.786551,16.56949,16.14245,16.003496,15.988906,191.2794779,22.26827887
19.709557,17.961433,17.234007,17.010256,16.90637,191.2959088,22.23891218
19.346863,17.367895,16.57872,16.358398,16.225178,191.3367581,22.2903191
18.259359,17.221251,16.788496,16.575304,16.509535,191.3638543,22.37179683
19.158524,17.481298,16.843773,16.627613,16.502813,192.1897602,22.27631399
19.037819,17.665817,17.093979,16.914162,16.837786,192.1926995,22.19302343
17.589882,16.599211,16.231689,16.104889,16.104856,192.2442699,22.19872441
18.373154,16.848768,16.238819,16.02981,15.993497,192.2943435,22.19875447
18.835052,17.56201,17.075191,16.885935,16.808187,192.3049254,22.32081068
16.506956,15.599395,15.256791,15.145015,15.145205,192.3216552,22.2278108
18.826019,17.760855,17.343954,17.197601,17.163578,192.3254631,22.27682499
17.428123,16.162701,15.716607,15.517385,15.494223,192.318051,22.12880675
17.776852,16.860184,16.49896,16.38308,16.3587,192.3519459,22.22533196
18.656389,16.823902,16.074995,15.783856,15.648583,192.360684,22.25417317
20.555025,17.998995,16.788177,16.278183,15.998723,192.606257,22.13083684
19.293234,17.003551,16.029282,15.657434,15.460233,191.0028565,22.70796097
19.661846,17.644577,16.85146,16.566696,16.387499,191.0063928,22.61468736
18.86796,17.986687,17.812534,17.762081,17.778471,191.0201975,22.78360307
17.778713,16.783958,16.487011,16.395926,16.392683,191.0249906,22.60819554
18.629019,17.153811,16.610971,16.431112,16.345417,191.0359633,22.67828897
17.321775,16.413813,16.154518,16.11025,16.077383,191.5649402,22.76432491
18.627443,17.359509,16.915096,16.814734,16.724236,191.5689007,22.76887782
17.599518,16.074802,15.526298,15.35103,15.308469,191.575287,22.63994696
19.040749,17.969444,17.539743,17.370899,17.304739,191.5870589,22.6978152
18.633299,17.740479,17.442583,17.320677,17.345882,191.5972841,22.58588579
18.132212,16.339945,15.679005,15.478437,15.396424,191.6023925,22.66462692
17.197781,15.943708,15.482368,15.338528,15.300743,191.6083363,22.73032828
19.909712,17.395683,16.205168,15.770279,15.534149,191.6014058,22.58331126
18.959278,17.372665,16.772892,16.497692,16.453186,191.6232197,22.59571617
19.877907,17.442772,16.348867,15.980981,15.780835,191.6463697,22.65617475
19.533701,17.081842,15.979947,15.584667,15.402971,191.6565662,22.71480593
19.790012,17.902836,17.150343,16.856464,16.771452,191.6725927,22.57522148
18.009995,16.56053,15.97454,15.756816,15.69174,191.6843227,22.71977775
18.50016,17.13942,16.606035,16.332819,16.297657,191.6909705,22.61646955
18.034637,16.799103,16.362869,16.175482,16.111197,191.704488,22.77841813
18.294022,17.384224,17.063616,16.992155,16.949362,191.7336711,22.69280815
20.713192,17.93808,16.632824,16.101007,15.812679,191.5826558,22.66380075
18.955248,17.537397,17.033548,16.832108,16.760754,191.0016305,23.21046066
19.614141,17.803572,17.120436,16.884766,16.742563,191.0241187,23.16640941
19.090801,17.219357,16.507153,16.212547,16.049515,191.5944568,23.12789652
18.386396,16.497498,15.815902,15.512072,15.374199,191.6331961,23.11951335
19.642944,17.872423,17.111343,16.801725,16.631729,191.6346834,23.05272401
17.056749,15.916591,15.554225,15.364328,15.343411,191.6790564,23.13665243
19.339272,17.466536,16.802118,16.492035,16.33919,191.7188551,23.13781718
17.223373,16.048321,15.680798,15.483045,15.48273,191.7245043,23.18683876
19.220116,17.690184,17.141932,16.91399,16.818409,191.7276799,23.0838812
17.415697,16.303013,16.318769,16.44441,16.53126,191.7283097,23.0002334
18.538712,17.406075,17.437431,17.552752,17.620855,191.7299051,22.99034679
20.463703,17.877405,16.467716,15.520749,15.029048,191.7261445,23.04600632
19.514433,17.240435,16.321514,15.989852,15.824392,191.0010094,23.47338443
19.587589,17.389868,16.550673,16.297955,16.163359,191.0145585,23.44689164
18.405331,17.329805,16.923212,16.792664,16.746195,191.0466339,23.55131452
19.539562,17.83486,17.129763,16.831409,16.697935,191.5640208,23.42133128
18.21344,16.451897,15.727604,15.484488,15.370411,191.5808409,23.59977388
18.431049,17.189398,16.739653,16.576624,16.47036,191.6386208,23.59403242
17.803165,16.864941,16.548933,16.437141,16.421913,191.706588,23.58182443
18.338739,17.204651,16.820818,16.670258,16.652845,191.7097858,23.46782434
19.617567,17.623419,16.847219,16.579433,16.453522,191.7166113,23.48357082
20.447214,17.919437,16.719872,16.225725,15.982388,191.6159611,23.42137404
19.486013,17.852365,17.196835,16.954102,16.840879,191.0274162,21.18793935
17.550476,16.591381,16.210588,16.08532,16.005423,191.5759412,21.29318437
18.467621,16.480915,15.685836,15.415989,15.302498,191.6037613,21.1550134
18.991848,17.19276,16.483934,16.24979,16.176764,191.6347448,21.12272996
18.912008,17.882025,17.367065,17.111517,17.036739,191.6485885,21.23331938
19.21067,17.897942,17.35368,17.17849,17.138044,191.6612057,21.14376391
18.068251,16.643736,16.001715,15.72471,15.587796,191.7019678,21.29084871
19.482033,17.390345,16.550013,16.262705,16.107925,191.7357161,21.25892432
16.954409,15.643449,15.159078,15.001939,15.001331,191.0338753,21.59480226
17.864838,16.346247,15.772396,15.621485,15.4598,191.5959551,21.71804649
17.46594,16.444889,16.039783,15.879087,15.84721,191.6120054,21.59041652
17.945612,16.897961,16.408508,16.235193,16.156115,191.6139288,21.61320897
19.351063,17.848341,17.207203,16.97171,16.854795,191.6249281,21.65267962
17.167805,16.10018,15.744413,15.61477,15.598907,191.688942,21.67446916
19.092211,17.887993,17.404495,17.18696,17.089222,191.6862774,21.53998145
19.034267,17.798136,17.346319,17.224928,17.177269,190.9992031,22.09244811
18.571005,17.43685,17.021357,16.873367,16.80015,191.5892295,21.96370709
17.032852,15.858594,15.438159,15.276302,15.186325,191.6024128,22.07438393
17.305096,16.116999,15.691406,15.53736,15.457387,191.6121726,21.99358425
19.034233,17.843325,17.31291,17.034918,16.943562,191.6409648,22.04879438
18.593651,17.639259,17.351307,17.20854,17.204649,191.6519964,22.03231251
17.313858,15.957176,15.411372,15.126666,15.112734,191.6682384,22.11849093
17.246677,16.098404,15.712343,15.560131,15.501614,191.6742657,22.07623017
18.680681,17.233114,16.748495,16.571877,16.50631,191.6801968,22.03098747
19.321831,17.310356,16.53566,16.297018,16.143179,191.7096658,22.00113553
16.846636,15.617354,15.168354,15.086798,15.025701,191.7371837,22.06702159
20.384817,17.959717,16.597269,15.64638,15.178823,191.6357828,22.04209536
20.484514,17.899975,16.763523,16.281063,16.043182,191.6673392,21.98999308
17.224804,15.902068,15.391379,15.273725,15.107904,190.9973893,22.42630158
18.895874,16.492058,15.493996,15.232015,15.008013,191.0372006,22.54935268
18.749781,17.427069,17.015234,16.849634,16.714464,191.6170144,22.40067761
17.592161,16.444818,16.05238,15.894655,15.77765,191.6255478,22.3823065
17.643658,16.11871,15.546707,15.395757,15.257686,191.6362319,22.5645835
19.810503,17.685472,16.889721,16.602772,16.45767,191.5803296,22.52845279
20.110971,17.875431,16.902807,16.516357,16.298449,192.3674705,21.85612466
18.756689,17.533497,17.069878,16.892576,16.882036,190.9525012,22.21362494
19.931164,17.738316,16.914433,16.610277,16.482029,190.9758735,22.33134936
17.513855,16.128271,15.63319,15.482119,15.375286,191.7552301,22.16762114
18.106859,16.397245,15.789182,15.663929,15.558502,191.7931552,22.35227057
17.847307,16.347912,15.709001,15.527667,15.415203,191.7916784,22.15422688
17.585323,16.499756,16.088589,15.970731,15.939952,191.8035729,22.20199188
18.281857,16.994795,16.464542,16.302458,16.248657,191.8290921,22.15666284
16.969149,15.722612,15.234209,15.124291,15.101688,191.8485089,22.31964756
18.413353,17.449436,17.058199,16.985422,16.981392,191.8495881,22.30309412
17.196928,16.303736,15.994372,15.95169,15.936586,191.8454132,22.15330902
18.789722,17.47533,16.934288,16.804049,16.737455,191.8617978,22.34320628
18.295959,17.371277,17.00654,16.897919,16.89958,191.8762518,22.23738807
19.402035,17.550554,16.727524,16.430237,16.260487,191.8731142,22.15766763
18.814041,17.48694,16.946255,16.744724,16.708673,191.8845099,22.28479108
18.070915,17.179697,16.84602,16.731613,16.713804,191.8818722,22.17182957
18.63884,17.628494,17.252024,17.025364,16.955284,191.780994,22.77594795
19.623495,17.047825,15.802251,15.288152,15.03665,191.8058979,22.59639089
19.243147,17.201429,16.394299,16.097452,15.932153,191.8370827,22.63254645
19.420012,17.266939,16.361094,16.063465,15.899548,191.8456144,22.6946032
18.949547,17.425308,16.832035,16.575644,16.445845,191.8723005,22.60086034
19.867319,17.79591,16.665588,16.155924,15.855737,191.8798372,22.69585388
19.16457,17.337152,16.569843,16.282286,16.114088,191.8848838,22.63211732
18.24585,16.371971,15.628809,15.345654,15.212382,192.3622787,22.58841884
18.825085,17.443495,16.934593,16.698862,16.656284,191.7771466,23.09473501
16.758728,15.632745,15.245378,15.107996,15.094625,191.7959072,23.06815109
18.10828,17.181173,16.901411,16.820297,16.823742,191.801848,23.15269566
19.276016,17.756466,17.173775,16.981659,16.928644,191.833861,23.11748087
18.866978,17.881502,17.55159,17.436428,17.454689,191.8369493,23.15061988
20.435411,17.912418,16.456663,15.581241,15.147227,191.9057874,23.02416601
18.843906,17.737064,17.289623,17.130877,17.112446,191.9320739,23.11460401
17.319717,15.839776,15.369661,15.084849,15.050452,191.9347418,23.09436597
18.46706,17.277264,16.734045,16.525087,16.406042,191.777854,23.57683184
17.610811,16.438076,16.027441,15.888126,15.942562,191.8089936,23.5657777
19.172771,17.495409,16.767067,16.488773,16.309431,191.8028422,23.41454067
17.713573,16.435434,15.931917,15.758617,15.719886,191.8773424,23.48686751
17.570353,16.071985,15.489459,15.303911,15.218851,191.8788769,23.41457778
18.682297,17.365887,16.822428,16.648436,16.553284,191.8898367,23.57047907
20.026539,17.593775,16.491491,16.092262,15.882565,191.8661476,23.54237933
18.540506,17.25086,16.71051,16.569344,16.479567,192.3624172,23.47446175
20.21356,17.565559,16.216187,15.676608,15.336825,190.9721874,21.17032811
17.907709,17.104877,16.76322,16.702129,16.655403,191.7541631,21.15259135
17.850393,16.606962,16.121449,15.964519,15.894903,191.7644135,21.2454599
18.401491,16.88854,16.258665,16.002798,15.884748,191.7883259,21.23037869
17.196392,15.929554,15.95766,16.030846,16.074537,191.7971427,21.21082365
19.614719,17.470516,16.636423,16.348974,16.17733,191.8017792,21.27322274
18.532692,17.163073,16.613598,16.420458,16.318113,191.8011644,21.17721151
18.030842,16.849476,16.451298,16.31554,16.255552,191.8150683,21.27113881
18.779791,16.861296,16.072969,15.728518,15.582942,191.8125098,21.12703711
18.3897,16.986946,16.438643,16.252296,16.181849,191.8589812,21.26818045
19.235378,17.347542,16.595032,16.340202,16.226574,191.8631192,21.28196268
17.65391,16.319336,15.787177,15.526402,15.500479,191.8785592,21.23682787
